PC1,PC2,PC3,PC4,PC5
-7.5639465628559694,0.011855336589048915,0.004080647728036291,-0.0011826624690696175,-0.0010027006790119253
-7.557130543678511,-0.004986749849029248,-0.0006787123950547647,-0.002900495184614771,0.0004574116647940718
-7.558927871203676,-0.006804177439850068,-0.002067697054884937,0.0029898599252138336,-0.0032669492275250733
-7.563151179975752,0.005874710004396211,-0.003404638877374161,0.0010923014539857556,-0.000562996822777051
-7.558704685100519,-0.0022857819853242534,-0.0008730440507415393,-0.002527854642115468,0.0008615846006898575
-7.558616989324795,-0.002031582151265976,0.0019923615889801405,-0.0017761804956398786,-3.3574335155939217e-06
-7.562508679042705,0.006273391756536517,-0.0038401696706348576,-0.002898393235363339,7.3884021654258e-05
-7.561367447739274,0.0005473415641988888,-0.0007113630563522488,-0.0009138444028784498,0.0023672908534691506
-7.558891278784634,-0.004829728120847476,-0.0007064459072011753,-0.0013576936184708233,0.0021334306970014483
-7.55757932384826,-0.008172856642655213,-0.0007303995935466212,6.688191491410755e-06,-0.0004516286753910581
-7.5589621165522685,-0.005275312909127194,-0.0005176617245545856,0.0007848726644855697,9.22505414102659e-05
-7.5592116102711016,-0.0016092678484455059,0.004533848494971571,-0.0007061320269339255,-0.00039331402035808205
-7.556587732152114,-0.007887498057197018,-0.0005500313587166461,-0.002160860257278463,9.968682142902363e-05
-7.558596096654114,-0.003242379392475181,-0.0007265876883527367,-0.001443983512988467,0.001882705923304695
-7.561286065265367,0.0019320794441639588,-0.0016243840907426421,-0.00037191924795021425,0.002004665553578422
-7.56223386858842,0.003399467939359413,-0.0015718958424009721,0.0001253310354252246,0.003283133604015387
-7.559756521402675,-0.005345691811002973,-0.0003280945232367882,-0.0014776969317719102,0.002035718177428869
-7.55782465530969,-0.006693618067396989,-0.0003721388812974735,-0.001957733225106284,0.0015966465515214745
-7.5575978797298955,-0.0036970958669119147,-0.0007147380180766438,-0.0029309438688222,0.0005495973222815476
-7.5637511534120145,0.0074888123051367605,-0.002866038634414231,0.0016780051470404178,-2.9895165825466474e-05
-7.560756393759091,-0.006319328638814903,-0.00028058625985388774,0.0006045908783030018,0.002394095001411467
-7.557021254273512,-0.009825858085534378,-0.0012131926204203003,0.0024487477240446864,-0.0037267884127498707
-7.561660219475688,0.0019707440053159386,-0.00196518151754152,-0.0015517193444609667,0.0015914165933416657
-7.560679701735665,-0.0061947250485409056,-0.00017036828710043084,-0.0004657305697008951,0.0027199070261339497
-7.564413623747955,0.009669079529663671,-0.003104669399122295,-0.002329086697094529,0.001349366746973002
-7.557894394341922,-0.0046485722683806685,-0.0007338774382969759,-0.002410096484522839,0.0010439850062262113
-7.558627870424266,-0.007167801445417843,-0.0004208393904914509,-0.0013680991350972782,0.0017185713395386215
-7.559185227626156,-0.006138361796082292,0.00031265472481123435,-0.00037807733954220435,0.0017920845273726171
-7.557132798007963,-0.009206667592349005,0.0009580675645469716,-0.0020136256029177346,0.0006817084883159463
-7.558464883022884,-0.002286809633643694,-0.0012069277945155055,-0.002926411404685747,0.000728643578549848
-7.5606506361775745,0.0002641432382203268,-0.001993268826678274,-0.0026266834209329737,0.0013558334115059134
-7.560010953581951,-0.004362902742842345,-0.0014889640190912656,-0.0021694050540251864,0.0013053013674164116
-7.5621785343912435,0.005437653052021374,-0.0018862344025836197,-0.001393549984903708,0.0016448414979267634
-7.560288334991918,0.0007601815910743825,-0.0016711862729897053,-0.002466136929225482,0.0012385105618510361
-7.563887052556161,0.008819245553858601,-0.0037096436855857118,0.00040134433655902857,7.268682010064254e-05
-7.5606869401887,-0.000780844269228087,-0.0024822720491705086,0.0010415209330756348,-0.0017257009248128896
-7.558721203325854,-0.0017251242415254886,-0.0017161140667537045,-0.00148650675461115,-0.0002604796595139791
-7.557919021968656,-0.00392969742075211,0.00044221114018677676,-0.0008127171013214696,0.0020536114283944418
-7.56285733280272,-0.0023577372343890346,-0.0009007530780139883,0.003987503880888532,-0.0007049191695585044
-7.563821841976808,0.008225490300570737,-0.0034994642702966816,0.0014520947288276798,-0.00045243821090523717
-7.563321249102068,0.010323021574738411,0.0034401042368003565,-0.0013929988144386618,-0.000659625992118662
-7.5569093951329585,-0.006787081250320903,-9.882046154185975e-05,-0.0021478868710874677,0.0004530086286524404
-7.557328207171219,-0.007111463584653421,-0.0001331519463416697,-0.0019459809568166397,0.0014564171693926542
-7.557735346584921,-0.004863908776716053,-0.0006966454169128888,-0.002801707507713802,0.0005706650523114587
-7.5627859669178275,0.0011653617664394433,0.0073687248288902,0.0015224005080520797,-0.0002229947295829815
-7.559004408990026,-0.008684664684728283,0.0008572559217550346,-0.0015591447653147128,0.001259142376528466
-7.5571934965450405,-0.008767257392287786,-0.0018324954308870933,0.0016310041075068282,-0.0035206033619032406
-7.558744522654617,-0.0074886522845416525,0.0008189261131283931,7.489322977471957e-05,0.0015916745325068593
-7.558732006410038,-0.0025964579774002683,-0.00045590858080490904,-0.001180339908772532,0.0020235878878285263
-7.5599986819386125,-0.006815719793035413,3.0102111338387028e-05,-0.000551659879243771,0.0025898254988765412
-7.560964633352956,0.0002368066606749375,-0.001111262481148817,0.0003249477737228279,0.003635070191344625
-7.562986274936841,0.0026624816923289663,-0.002829779597599086,0.002680316214501377,-0.0013891418693920965
-7.5598172682117974,-0.003232112802605158,-0.0008885294543183042,0.0003277808499041468,0.0018744241962239117
-7.557540360486165,-0.006411453695068792,-0.00046316370275023555,-0.00239838176384366,0.0011407279225817413
-7.561531719572997,0.0035495932002647113,0.0017352655144584062,-0.0018944756550824948,-0.0003200696422995808
-7.560894543443764,0.0020123619566189133,-0.0025382288198791125,-0.0007053408958094254,-0.0004569148950553381
-7.559885333523618,0.0008524069212223484,-0.0016318895546254264,-0.0033866208500658024,0.0005463002718484322
-7.560255492493007,-0.0013267329224020408,-0.00016276013357233166,-0.0003469825467966592,0.0025470401477981075
-7.56363879900063,0.004814866321786293,-0.0018147909529977468,-0.002012286255474449,0.0016664146995471474
-7.556632640938747,-0.006792886311741353,-9.976253413576663e-05,-0.0018490129000606759,0.0013302961876319186
-7.560957030817962,-0.0005605020758129298,-0.000844777860830842,-0.0010657810770350329,0.002115126025835301
-7.557759552844945,-0.0066471613860685785,-0.0003873218263457934,-0.0016004166520701135,0.0017816470212951852
-7.5597544546390205,0.0005837309073616348,-0.00170148964770242,-0.0007806762313018467,0.000400482208102626
-7.560494079214671,0.0016283225552313763,-0.001847276367870604,-0.002445617286032209,0.0010628077254424828
-7.55836307892489,-0.006999967271075991,0.0003689684623878753,-0.0008458827247180833,0.0021463825272479697
-7.558895707786786,-0.0020349285344128942,-0.0010979585539253878,-0.002328637571936132,0.0006839039530890934
-7.558984699254401,-0.0037155032570098667,-0.0012930167710867857,-0.00046875011303715297,-9.447802667816863e-06
-7.557706118295347,-0.008824175051419858,-0.0011472272200362676,0.0016741752727594816,-0.0029951444847794995
-7.559067286319039,-0.0037482336610445977,-0.0011597114695196808,-0.00030676941107588007,-6.016049472495899e-05
-7.562612602427467,0.005460242794783188,-0.002218960497426037,-0.0022833498143610687,0.0012627033834747836
-7.556364477329965,-0.007631124409130274,-7.600970332138912e-05,-0.0023370777112564634,0.000956024200959138
-7.560941002550847,0.002117318195742679,-0.002188202351472296,-0.0026438745951671283,0.0009542741641056507
-7.559675117007414,-0.0027882851868125114,-0.002057199507613322,-0.0002555952215698154,0.0013114338111238633
-7.557446008066473,-0.009370592381260479,-0.0018390147254065958,0.0016575890770245127,-0.0031153311039119336
-7.557963660490203,-0.006779558528799079,-0.0005164619253931746,-0.0012190188303285998,0.0009319428697659449
-7.561531052409011,0.001811768509527134,-0.0014247860374591026,0.0013259425268937752,-2.519338034395746e-05
-7.56066738596487,-0.004604917969115108,0.00013492404462892016,0.000544200473461931,0.0036345454622794815
-7.558218477776329,-0.004419411373107307,0.0056605635163778645,-0.000247529215971265,-0.00051523889367594
-7.558649702151558,-0.004929616102573697,-0.0006166042623541312,-0.0020424623100058215,0.001604172031614448
-7.560590198295363,-0.0024162743403658427,-0.0013304215956802257,-0.0008039886335992064,0.0022189201066998288
-7.563900479646301,0.006212088100637669,-0.0030431852178524066,0.0028907284003164557,-0.0010347007652367068
-7.560715839683648,0.0005440671738093927,-0.0019096535153615424,-0.003062291477756829,0.0010616626139020036
-7.560640217884822,-0.0015299872789853453,-0.0003186387395143764,0.0007910298313112962,0.0036524125791058126
-7.563159699213834,0.00624941827624359,-0.0035937442220465576,0.0012148374325918754,-0.0008884137148812976
-7.558261945054883,-0.0024087858976168386,-0.001021920326703285,-0.0029649662776733976,0.0005632100237858428
-7.55935466744938,-0.0034121018398525216,-0.002592312280830733,0.0011010428510861425,-0.001925972307674273
-7.5632698935544465,0.005303594625149732,-0.0022579815667353176,-0.0010488522374327847,0.0017464844209997277
-7.559920342778225,0.00048101536082834073,-0.0018194178587000731,-0.00408416815660817,0.00033914646655403
-7.569081960018423,-0.0008264994688308436,-0.0006884680862740411,0.002980662649967325,0.004649071359738799
-7.562673553417309,0.006106877837911195,-0.0031003954104984743,-7.535887154253018e-05,-0.00024414797390404086
-7.568555558969994,0.003719853117974403,0.002507849566692949,0.00024712594826747925,-0.0015523074771923162
-7.56412159834838,0.00497435042169847,-0.00278104776732635,-0.0012894164866218416,0.003446420260829419
-7.562808200239376,0.002698954916531826,-0.0034174625597298003,0.0022565171835675635,-0.0007970469772438094
-7.566818423522735,0.003824528088720247,-0.001814218075203572,0.0014652447383595169,0.004112106861352105
-7.559277201626903,-0.005085352675802235,-1.4909578529564982e-05,0.0028804563870395983,-0.001465095677268935
-7.561926455529021,0.003038549916814959,-0.002362192086187459,-0.00037118810841296757,0.0025546724099531626
-7.5575327778874195,-0.009372440512400493,-0.001264466885091603,0.0023474727763034275,-0.003402321423248089
-7.56079856937686,-0.0036768536879414615,0.00022685698955310363,-0.0009873684870125299,0.0019570661380609033
-7.560339855685178,-0.0036014277087413893,-0.0026350517193083622,0.0021336801181779386,-0.0008597017130771434
-7.558532533862448,-0.006415450346300533,8.266773881066003e-05,-0.0015560390915451139,0.0016676690692621898
-7.559478939186942,-0.007250772896398638,0.0006727451811443241,0.00029812278783769575,0.003018095956982214
-7.564598410540346,0.003654043243030536,-0.003798894082552795,0.0040434628024895725,0.00035634695708558484
-7.5599509585497895,-0.00019973778650828056,-0.0004593984764903747,-0.0014797648710844769,0.0010947433851434263
-7.5640869191302285,0.008385165773177827,-0.0036964902894717766,0.0011679167821562197,-0.000593547569513686
-7.55875391404143,-0.001676039189309475,-0.0013137131950446135,-0.0031620214426021365,0.0005314965929199555
-7.558918503182912,-0.001872356337985992,-0.0011657388088230636,-0.0028792228895674343,0.0008356357020939398
-7.561505113112589,0.0005150378645925047,-0.002165866933219296,0.001404646544763244,-8.599079271603971e-05
-7.563567810108275,0.00044700687660692573,-0.001036088216815445,0.0038671313298150878,-0.0007297367444729086
-7.5658646556092615,0.011458232725393924,-0.0033218707331049147,0.0029997738973254195,-0.00021055223714261384
-7.559982088430614,-0.0018830369705595817,-0.0010184915603477507,-0.0006184863373692728,0.002848573061314197
-7.557721891247722,-0.006500444874412148,-0.00010120974203015054,-0.0017419425264887378,0.0014162032607279995
-7.560037821152849,-0.002235124744784933,-0.00040593150419926394,0.002193502002892811,-0.0007411594850022518
-7.560055199557289,-0.0013112936150067034,0.004426451065448533,-8.76598928911676e-06,0.00024195706065066602
-7.556889890689068,-0.006035768535787467,6.011830156060771e-05,-0.0014329223909351763,0.0017073317298020863
-7.559506981624094,-0.0009360972410160651,-0.0015375311522424495,-0.0024164913653751396,0.0010767444694951278
-7.561264490156446,0.0024771018883127383,-0.0025544681614614595,0.0003900448798297429,-0.000377221535383776
-7.566209663413094,0.01408154048227006,-0.004357569877959183,0.00039519579931568405,0.0012024713887910377
-7.559101418957212,-0.0008100094276607406,-0.0014447209299197628,-0.003067086417103737,0.0008596527503647589
-7.56140170810355,0.004253963838122821,-0.002426986954481708,-0.0005991551983557386,-8.408024423750549e-05
-7.5621701413691085,0.0052545595373634235,-0.0028351470313197624,-0.0014545738241298345,9.0878705618469e-05
-7.557012313115747,-0.00818833024563037,0.00012178054095510205,-0.0014490237604615208,0.0012231571555260667
-7.559896098182505,-0.0001293875340770967,0.0047145533345522295,-0.0005285989295266136,-0.0004891716872861274
-7.558311927043402,-0.0029000497019632254,0.0004935318533172139,-0.0011975769776105816,0.0009731284528527451
-7.557382242973083,-0.0040108230886575225,-0.0004720370026640164,-0.0028352621781276843,0.0005238881648914617
-7.5599957805142095,0.0012519585350324602,-0.001593053697535346,-0.0027149630069811526,0.001018711240083514
-7.562582685820321,0.006494613636935487,-0.003264554489668753,-0.0017424855786278837,0.0006719338116670803
-7.5616538310011645,-0.0011614595486334478,-0.0019416900860228514,-0.0010243965628911056,0.0021641378762417562
-7.560925882694785,0.002742070755586079,-0.0020710253357094643,-0.0018109067139865376,0.0017804804579146793
-7.558407128361784,-0.005712870480622523,-0.00045427708333023453,-0.000978994658569654,0.0012699362897676814
-7.56302826221922,0.008063021791760772,0.005623442022086894,-9.882623868717744e-05,-0.0006739478862203274
-7.560227706428715,-0.0006421254886852523,-0.0013953909108858076,-0.0014406817153383988,0.0016171765053034082
-7.564653054044534,0.0011515711393050854,-0.002576640211825798,0.0020730778397706207,0.004719903476860354
-7.556999208949236,-0.005654803101471817,-0.00010645897215227906,-0.0013615249395511064,0.0017011898278799786
-7.55917892375214,-0.004241713617974208,-0.00043016836275480697,-0.0004577333977096032,0.0027840357965187024
-7.562670988056798,-0.0036673687028997426,0.00024781690482791885,0.004277851704438063,-0.00048053573797685045
-7.560151520682283,-0.0018006355061518375,-0.0015450133308356484,0.0008983155536088638,0.0005316813596427661
-7.561722962105466,0.0014998983425608126,0.005246988910103612,-0.00013275869271645035,-0.0005079192089023632
-7.561001570091707,-0.00013745474420656656,-0.0017096098337059662,-0.0024686563258263794,0.0017056418049226085
-7.5579940568719195,-0.00298509598180563,-0.0009304444899254916,-0.0024303685679982756,0.0008814179108441178
-7.564149839949521,0.008039402292012054,-0.0030142129335478107,0.0016174103114261484,-0.00012026968641537517
-7.5664585664651165,0.01584282837088269,0.0019603919731007446,-0.00014172336914131112,0.000624457965980596
-7.564523066898504,0.008797989810085727,-0.0037300333298752875,0.0007231122558598591,-0.0006734091909063045
-7.560847087215736,0.00016630238662695973,0.002942738485635199,-0.0018440127620305002,-0.0006669680056203275
-7.559126285935517,-0.004932418564502994,-0.0009780703485195164,-0.0007894355173757583,0.0018143546229417162
-7.560799860582783,-0.0008144879206930522,-0.000913411942670056,2.272401279990177e-05,0.0013551724053234016
-7.560455715252494,-0.0013342557099694785,0.00950433439633111,0.0007457292487033085,-0.001999959471113588
-7.561377742383512,0.0010234744363663006,-0.002451331295753034,0.0023731105687908594,-0.0011223341133431153
-7.562689048264712,0.00373323593741004,-0.002244986637487928,0.0033634533446863513,-0.0010812324193703593
-7.558392800139469,-0.0076116701582328306,-0.0004254223063626661,-0.0014989834991071538,0.00046391784758886834
-7.562213388850674,0.000555919479337752,-0.0009419721399187286,0.0018674728033223342,0.0025067736953997
